m2id,big5_item_n,big5_item_e,big5_item_o,big5_item_c,big5_item_a,big5_scale_neuroticism,big5_scale_extraversion,big5_scale_openness,big5_scale_conscientiousness,big5_scale_agreeableness
14615,1.0769230769230769,1.25,1.8349808333333333,1.75,4.769230769230769,3.4,3.8,1.25,3.25,2.71428571428573
14617,1.2142857142857142,1.625,2.4602827272727272,1.75,4.384615384615385,3.8,3.6,2.25,3.25,3.14285714285714
14618,1.0714285714285714,2.2222222222222223,1.8333454545454546,1.75,5.076923076923077,2.8,2.8,1.5,3.25,2.71428571428573
14621,0.9285714285714286,2.2222222222222223,2.5810483333333334,2.25,4.769230769230769,3.2,2.8,2,2.75,3.14285714285714
14622,1.3571428571428572,2.875,2.5580625,3,4.6923076923076925,2.2,2,2.25,2,1.85714285714286
14623,1.4,1.5555555555555556,1.57019,1,4.923076923076923,4,3.4,3.5,4,3.42857142857141
14624,1.2142857142857142,2.2222222222222223,1.3688527272727273,1.25,4.769230769230769,3.6,3.4,1.25,3.75,3.14285714285714
14625,,,,,,,,,,
14627,1.8571428571428572,1.7777777777777777,1.7505781818181818,1.75,3.5384615384615383,4,3,3,3.25,3.57142857142859
14629,,,,,,,,,,
14630,0.6153846153846154,1.375,0.7393354545454546,1.5,5.416666666666667,3.4,3.6,1.25,3.5,4
14631,0.7857142857142857,2.625,6.64589,2.25,4.769230769230769,2.4,2,3,2.75,2.14285714285714
14632,1.7857142857142858,2.3333333333333335,1.0949236363636363,1.25,4.615384615384615,3.4,2.6,2,3.75,3.42857142857141
14633,1,1.125,1.6103663636363637,1.75,5.3076923076923075,3.6,4,2.25,3.25,3.28571428571427
14634,1.3571428571428572,1.4444444444444444,1.1770325,1,5.615384615384615,4,4,2.5,4,3.28571428571427
14635,0.5714285714285714,1.6666666666666667,1.0942145454545456,1.25,4.769230769230769,3.8,3.4,2.75,3.75,4
14637,0.7857142857142857,1.625,1.1693383333333334,1,4.615384615384615,3.8,3.6,1.75,4,3.71428571428573
14638,1.8571428571428572,1.25,1.5590190909090909,1,4.3076923076923075,4,4,1.25,4,3.42857142857141
14639,1.2857142857142858,1.875,2.25829,1.75,4.3076923076923075,3.4,2.8,1.5,3.25,2.71428571428573
14640,1.2857142857142858,1.5555555555555556,1.9018175,1,3.769230769230769,4,3.8,2.5,4,2.57142857142859
14641,0.4,1.75,2.5078863636363637,1.25,4.846153846153846,3,3.2,2.5,3.75,2.28571428571427
14642,1,2,1.6802581818181819,1.75,5.384615384615385,3,3,1.25,3.25,2.85714285714286
14643,1.1428571428571428,1.625,2.2386445454545454,1,4.153846153846154,3.8,3.6,2.25,4,2.85714285714286
14644,0.6428571428571429,1.6666666666666667,1.8977854545454547,1.25,5,4,3.6,2,3.75,3
14646,1.2857142857142858,1.5,1.3163972727272728,1.5,5.384615384615385,3,3.2,2,3.5,3.42857142857141
14647,2,2.3333333333333335,2.389236,1.75,4.769230769230769,3.2,2.8,1.5,3.25,2.14285714285714
14648,1.7333333333333334,1.75,1.9437763636363636,1.25,3.923076923076923,3,3,2,3.75,3.14285714285714
14650,0.4666666666666667,1.5555555555555556,1.8575716666666666,1.5,5.230769230769231,3.4,3.2,2.5,3.5,3.14285714285714
14652,1,2.111111111111111,1.4168427272727273,2,5.153846153846154,3.8,3.2,2.25,3,3.28571428571427
14653,0.06666666666666667,1.8888888888888888,4.422529,1.25,4.923076923076923,4,3.4,3,3.75,3.14285714285714
14654,1.3333333333333333,1.75,2.231898,1.25,4.153846153846154,4,3.4,3.75,3.75,2.28571428571427
14655,1.2142857142857142,1.875,1.8033208333333333,3,4.6923076923076925,3.6,3,1.75,2,3.28571428571427
14656,0.7272727272727273,2.111111111111111,2.0162545454545455,2.5,3.8,2.2,3,4,2.5,2
14657,0.8571428571428571,1.6666666666666667,1.3522233333333333,1,4.846153846153846,4,3.8,2.5,4,3.57142857142859
14658,0.7857142857142857,1.6666666666666667,1.921414,1.5,5.3076923076923075,4,3.4,2,3.5,2.85714285714286
14659,1.2666666666666666,2.3333333333333335,1.9102054545454545,1,4.230769230769231,3.4,2.4,2,4,2.28571428571427
14662,1,1.375,1.415142,1.5,4.6923076923076925,3.4,4,2,3.5,3.28571428571427
14663,1.3333333333333333,2.3333333333333335,1.5511145454545454,1.25,5.153846153846154,3.8,2.6,2.25,3.75,3.14285714285714
14665,0.7142857142857143,1.875,1.7426663636363637,2,3.9,3.2,3,2.25,3,2.42857142857141
14666,1,1,0.8996041666666666,1,5.076923076923077,4,4,1.25,4,3.85714285714286
14668,0.7857142857142857,1.625,1.5762266666666667,1.5,5.3076923076923075,3.6,4,2.5,3.5,3.14285714285714
14669,1.2857142857142858,2,1.5827309090909092,1,4.846153846153846,3.8,3.4,3,4,3.28571428571427
14670,1.2666666666666666,2,2.33812,1.25,4.153846153846154,3,3.2,2,3.75,3
14671,1.3076923076923077,2,6.113925454545455,1.75,3.8461538461538463,4,3.4,3.25,3.25,2.85714285714286
14672,1.7142857142857142,1.5555555555555556,2.0831163636363637,1.75,4.538461538461538,4,3.8,1.5,3.25,2.57142857142859
14674,1.5384615384615385,1.3333333333333333,1.4990108333333334,1.5,4.6923076923076925,4,3.8,2,3.5,3.71428571428573
14675,1.0714285714285714,1.3333333333333333,1.3442583333333333,1,5.076923076923077,4,4,1.75,4,4
14676,1.6,2,3.114597,1.5,4.076923076923077,3.6,3,2.25,3.5,2.28571428571427
14677,1.5,1.625,1.496065,1,4.846153846153846,2.6,3.2,1.5,4,3.28571428571427
14678,1.2142857142857142,1.7777777777777777,1.8844391666666667,2,4.666666666666667,3.6,3.4,2.25,3,3
14680,0.8571428571428571,1.625,1.1150981818181818,1.5,4.846153846153846,3.8,3.6,2.75,3.5,3.57142857142859
14682,0,1.5555555555555556,2.1075741666666667,1.5,5.076923076923077,4,4,3.5,3.5,3.42857142857141
14684,0.8666666666666667,2.125,2.9457554545454547,1.5,4.846153846153846,2.8,2.8,2,3.5,2.85714285714286
14685,1.0666666666666667,2,9.014624166666666,1.5,5.846153846153846,3.4,2.6,2.25,3.5,3.42857142857141
14686,1.5,1.375,1.666139090909091,1,4.615384615384615,3.8,3.6,2.5,4,3.14285714285714
14687,1.1428571428571428,2.375,2.4847272727272727,2.25,5.230769230769231,3.6,2.6,2,2.75,2.14285714285714
14688,0.9333333333333333,1.875,1.7845827272727273,2.25,4,3.6,3.2,3.5,2.75,3.28571428571427
14689,1.2857142857142858,2.375,1.1436654545454545,1.25,3.923076923076923,4,3,2.25,3.75,3.71428571428573
14690,1.7142857142857142,2.111111111111111,9.621301818181818,2.25,3.769230769230769,3,3.2,2,2.75,3
14692,1.1428571428571428,2,1.632540909090909,1.25,4.230769230769231,2.8,2.8,2,3.75,3
14693,,,,,,,,,,
14694,1.0714285714285714,1.625,1.149016,1.25,4.076923076923077,4,3.6,2,3.75,3.57142857142859
14695,1,1.5555555555555556,9.346029999999999,1.75,4.846153846153846,2.6,3.8,2,3.25,3
14696,0.8,1.5,1.600762,1.75,5.461538461538462,4,3.6,1.75,3.25,3.14285714285714
14697,1.5714285714285714,1.5555555555555556,1.5584419999999999,1,4.615384615384615,3,3.6,2.25,4,3
14700,,,,,,,,,,
14701,,,,,,,,,,
14703,1.4,1.625,2.7344109090909092,1,4,3.2,3.4,2,4,2.42857142857141
14705,0.06666666666666667,1.375,1.403741,1.25,4.6923076923076925,4,3.6,3,3.75,3.28571428571427
14706,1.6,2.5555555555555554,8.676115833333332,1.75,4.461538461538462,3.2,2.4,2.25,3.25,2.71428571428573
14707,,,,,,,,,,
14708,0.6428571428571429,1.5555555555555556,1.902146,1.5,4.538461538461538,3.8,3.8,1.75,3.5,2.57142857142859
14709,0.7142857142857143,1.5,2.12794,1.5,5.076923076923077,4,3.6,1,3.5,2.71428571428573
14710,0.7333333333333333,1.7777777777777777,1.027906,1.25,4.384615384615385,4,3.6,1.25,3.75,3.5
14713,1,1.5555555555555556,1.6913058333333333,1,4.769230769230769,3.4,3.4,2.25,4,3
14715,1.2857142857142858,1.5,14.650714545454544,1.75,5,3.8,3.6,1.75,3.25,3.71428571428573
14716,,,,,,,,,,
14718,0.6428571428571429,1,0.809135,2.25,5.076923076923077,4,4,2.25,2.75,4
14719,1.5714285714285714,2.25,1.5838508333333334,1.75,5.076923076923077,2.4,2.6,1.5,3.25,3.42857142857141
14720,0.35714285714285715,1.3333333333333333,1.0158875,1.5,5.615384615384615,4,4,2,3.5,3.42857142857141
14722,0.9333333333333333,2.5,1.2482975,1.25,4.615384615384615,2.4,2.4,2.75,3.75,3.71428571428573
14723,0.5333333333333333,2.75,2.4447811111111113,1.5,2.923076923076923,3.2,2.4,2.5,3.5,2.28571428571427
14724,1.3571428571428572,2.375,2.2213416666666665,2,4.923076923076923,2.8,2.2,2.5,3,2.85714285714286
14726,1.6666666666666667,1.5,2.2376781818181817,1.5,3.3846153846153846,2.8,3.2,3,3.5,2.71428571428573
14727,,,,,,,,,,
14729,1.4285714285714286,2.111111111111111,1.4164625,1.25,5.153846153846154,3.2,3,1.5,3.75,2.85714285714286
14730,1.2142857142857142,1.75,2.1071254545454545,1.25,5.076923076923077,3.8,3.2,2,3.75,3
14731,0.6666666666666666,3,2,1.25,3.5384615384615383,3.4,1.4,3,3.75,3
14732,0.42857142857142855,2.125,2.4410572727272726,1.5,5,3.6,3,2,3.5,2.42857142857141
14733,1.0714285714285714,2.625,2.6614245454545453,2,4.615384615384615,2.4,2.2,1.5,3,2.28571428571427
14734,1.0769230769230769,2.5555555555555554,6.583951111111111,2.75,3.8461538461538463,3.4,1.6,3.75,2.25,1.71428571428573
14736,0.7857142857142857,2,2.108321666666667,1.75,4.923076923076923,4,3.2,1.75,3.25,2.57142857142859
14737,1.2142857142857142,1.375,1.23801,1.25,4.846153846153846,4,3.4,1,3.75,3.28571428571427
14738,0.6,1.1428571428571428,1.9672372727272727,1,4.3076923076923075,2.8,4,3,4,3.14285714285714
14739,0.8571428571428571,2.125,2.308296,2,4.461538461538462,2.6,2.6,3,3,3
14740,0.4666666666666667,1.375,1.4984009090909092,1.5,4.769230769230769,4,3.6,3,3.5,3.14285714285714
14742,-0.42857142857142855,2.25,1.5793244444444445,1.25,4.769230769230769,4,3,3.33333333333333,3.75,3
14745,0.6,2.7777777777777777,3.5061263636363638,1.5,5.076923076923077,3.4,2,3.5,3.5,2.42857142857141
14746,0.5714285714285714,2.125,1.4914675,1.75,5,4,3,2.75,3.25,2.85714285714286
14747,0.42857142857142855,1.4444444444444444,7.410992727272728,1.25,5.384615384615385,3.8,4,3,3.75,3.71428571428573
14749,0.6428571428571429,2.3333333333333335,2.002614,1.25,4.076923076923077,4,2.8,1.75,3.75,2.28571428571427
14750,1.0666666666666667,1.7777777777777777,9.961790833333334,2,4.461538461538462,3,3,2.25,3,2.28571428571427
14751,1.2857142857142858,2.25,2.0974163636363636,1.25,5.769230769230769,2,2.4,1.25,3.75,3.14285714285714
14752,1.2857142857142858,1.5,1.6982175,1.75,4.3076923076923075,3.8,3.4,3,3.25,2.71428571428573
14753,1.1428571428571428,2,1.7046590909090908,1.25,4.846153846153846,2.4,2.8,2,3.75,3
14754,1.1428571428571428,1.7777777777777777,2.21895,1.75,3.8461538461538463,3.4,3,3.5,3.25,2.71428571428573
14755,0.26666666666666666,2,1.6333416666666667,2.25,5,3.4,3.4,3,2.75,3
14756,1.5,1.625,1.9196791666666666,1.25,4.6923076923076925,4,3.2,1,3.75,3.28571428571427
14757,0.5,2,1.5451272727272727,1.25,5.153846153846154,4,3.2,2,3.75,3
14758,1.5,2,0.9811529999999999,1.25,4.583333333333333,3.8,3.2,1.5,3.75,3.83333333333333
14759,0.42857142857142855,1.6666666666666667,1.4852975,1.25,4.846153846153846,4,3.8,2.75,3.75,3.14285714285714
14763,0.7142857142857143,1.7777777777777777,1.5387336363636364,1.5,4.75,3.8,3.4,2.75,3.5,3.14285714285714
14764,1,1.7777777777777777,4.327387272727273,1,4.769230769230769,3.6,3.4,1.25,4,3.28571428571427
14765,1.1428571428571428,2.3333333333333335,2.2339136363636363,1.5,4.769230769230769,3.2,2.8,1.75,3.5,2.85714285714286
14766,1,1.125,2.2580372727272726,1.25,4.6923076923076925,4,4,1,3.75,4
14767,0.8666666666666667,1.2857142857142858,1.766186,1.25,4.461538461538462,4,3.6,2.5,3.75,3.28571428571427
14769,1.1428571428571428,1.625,1.2424827272727272,1.25,5.461538461538462,3.8,3,2,3.75,3.28571428571427
14771,0.8,1.5555555555555556,4.469911818181818,1.5,4.6923076923076925,3.6,3.6,3,3.5,3.71428571428573
14772,1,1.875,1.82431,1.5,4.615384615384615,2.8,2.6,3.25,3.5,2.28571428571427
14773,1.5333333333333334,2.75,2.198058,1.25,3.3076923076923075,3.6,2.4,2.75,3.75,2.85714285714286
14774,0.4,2.2222222222222223,2.19478,1.25,4.461538461538462,2.8,3,2,3.75,2.71428571428573
14775,1.2,2.3333333333333335,1.6252427272727272,2,4.615384615384615,3.6,2.4,2.25,3,3.14285714285714
14776,,,,,,,,,,
14777,0.7142857142857143,1.5,2.486003,1.5,4.538461538461538,3.6,3.4,1.25,3.5,2.28571428571427
14778,,,,,,,,,,
14779,1.5714285714285714,1.4285714285714286,1.502881,1.5,5.153846153846154,4,3.8,2.5,3.5,3.14285714285714
14780,1.0714285714285714,1.625,1.907275,2,4.153846153846154,2.6,3.2,2.25,3,2.57142857142859
14782,1.3333333333333333,1.3333333333333333,1.1224933333333333,1.5,4.6923076923076925,4,3.8,2.5,3.5,3.28571428571427
14783,1.4,2.375,2.6020741666666667,1.75,3.8461538461538463,2.8,2.6,1.75,3.25,3.71428571428573
14784,1,2.888888888888889,2.4953663636363634,2.5,5.153846153846154,3,2.4,2,2.5,1.71428571428573
14786,0.5,1.25,1.80442,1,3.6923076923076925,4,3.8,1.75,4,3.71428571428573
14789,0.5333333333333333,1.25,2.153420909090909,1.5,4.538461538461538,4,3.6,2.25,3.5,3
14790,-0.26666666666666666,2.3333333333333335,2.0002244444444446,2.75,2.3076923076923075,3.6,2.4,3,2.25,2.57142857142859
14791,1.3571428571428572,3,1.5802041666666666,2.5,3.923076923076923,2.6,1.6,2.75,2.5,2.85714285714286
14792,0.8,1.8888888888888888,2.0062172727272727,2,4.384615384615385,3.6,3.2,2.75,3,2.14285714285714
14793,1.1333333333333333,2.5555555555555554,1.6455536363636363,1.25,4.923076923076923,3.8,2.4,2,3.75,3
14794,1.2307692307692308,1.4444444444444444,1.1561633333333334,1.25,4.6923076923076925,3.6,3.8,1.25,3.75,3.85714285714286
14797,,,,,,,,,,
14798,0.9285714285714286,1.4444444444444444,2.050692,1.75,3.923076923076923,3.6,3.8,3,3.25,3
14800,1.3571428571428572,1.2222222222222223,1.850009090909091,1.75,5.076923076923077,4,4,1.25,3.25,3.28571428571427
14802,1.4,1.7777777777777777,17.73009181818182,2.25,3.6153846153846154,3.8,4,3.5,2.75,3.57142857142859
14803,,,,,,,,,,
14805,1.3571428571428572,1.3333333333333333,10.782024,1.25,4.538461538461538,4,4,1.25,3.75,4
14807,1.1538461538461537,1.4285714285714286,4.369026666666667,1.3333333333333333,5,3,3.4,1.66666666666667,3.66666666666667,3.5
14808,0.8571428571428571,2.75,1.606986,2.25,4.076923076923077,3,2.2,2.5,2.75,3
14810,,,,,,,,,,
14812,3,1.8888888888888888,1.7444845454545455,2,2,3.4,3,1.5,3,2.42857142857141
14813,0.8571428571428571,2.25,1.955291,1.75,4.384615384615385,3.2,2.6,2.5,3.25,2.71428571428573
14814,,,,,,,,,,
14816,1.2666666666666666,2,1.5459963636363636,2,4.230769230769231,3.8,2.8,2.5,3,2.85714285714286
14818,1.5,2.111111111111111,2.359642,1.5,3.6153846153846154,3,3,2.25,3.5,3
14820,2.2857142857142856,1,2.313813636363636,1.3333333333333333,4.615384615384615,3.6,4,1.75,3.66666666666667,2.42857142857141
14821,1.4285714285714286,1.125,1.125875,1,4.769230769230769,4,4,1,4,3.42857142857141
14824,2.2142857142857144,2.4285714285714284,1.81824,2,3.8461538461538463,3.2,2.6,2.5,3,2.42857142857141
14825,1.6,1.7777777777777777,1.504592,2.25,3.4615384615384617,2.8,2.8,2.75,2.75,3
14826,2.142857142857143,1.75,2.203257,1.75,4,3.2,2.8,1.25,3.25,2.28571428571427
14827,0.8666666666666667,2.111111111111111,1.746960909090909,2,4.538461538461538,3,3,3,3,2.71428571428573
14829,1,1.6666666666666667,2.184129,1.75,4.6923076923076925,3.4,3.6,2,3.25,3.28571428571427
14831,1,1.75,1.547970909090909,1.75,4.846153846153846,3.6,3.6,2.75,3.25,3.14285714285714
14832,,,,,,,,,,
14833,1.9285714285714286,1,1.93049,1.25,3.6923076923076925,3.8,4,2.25,3.75,3.28571428571427
14834,1.2857142857142858,2.625,3.931378888888889,2.75,3.923076923076923,3.6,2,2.75,2.25,2.66666666666667
14835,0.8571428571428571,2.4444444444444446,10.730368888888888,1.25,5.615384615384615,4,2.6,1.25,3.75,3.42857142857141
14837,1.4,2.3333333333333335,2.0909963636363638,2.25,4.846153846153846,3.6,2.6,2,2.75,2.42857142857141
14838,0.9285714285714286,2.3333333333333335,2.012883,1.5,4.846153846153846,3.6,3,2,3.5,2.57142857142859
14839,1.75,1.75,1.5009933333333334,1.5,3.3846153846153846,3.2,3.2,2.25,3.5,2.85714285714286
14840,0.2857142857142857,1.25,1.2053263636363636,1.75,5.538461538461538,4,3.6,2.25,3.25,3.85714285714286
14841,1.2857142857142858,1.2222222222222223,1.107215,2,4.923076923076923,3.8,4,1.25,3,3.42857142857141
14843,1.1333333333333333,1.625,1.447614,2,4.769230769230769,4,3.6,2.5,3,3.28571428571427
14844,0.6,2.6666666666666665,10.181095454545455,2,4.153846153846154,3.6,2.2,2.75,3,2.71428571428573
14845,1.1428571428571428,1.4444444444444444,1.359955,1.75,5,4,4,1.75,3.25,3.71428571428573
14846,1.8571428571428572,1.1428571428571428,9.274884545454546,1.25,4.166666666666667,3.25,4,2,3.75,3.85714285714286
14847,1.3333333333333333,1.875,2.1898936363636365,2.75,3.923076923076923,2.4,3.2,4,2.25,2.57142857142859
14849,1.0714285714285714,1.5,1.4569733333333332,1.75,5.076923076923077,4,3.6,2.75,3.25,2.85714285714286
14850,1.2857142857142858,2,2.0428391666666665,1.5,4.846153846153846,2.8,2.8,2,3.5,2.85714285714286
14853,1,2,1.98353,1.25,5.076923076923077,3.6,3,2,3.75,2.71428571428573
14854,1.0714285714285714,1.25,1.0469781818181818,1.25,4.538461538461538,4,4,2,3.75,3.57142857142859
14856,1.2857142857142858,2.25,1.8950118181818183,1.25,4.615384615384615,3,2.6,1.5,3.75,2.85714285714286
14857,2.25,2.125,9.703805000000001,1.75,4.333333333333333,2.8,3,1.5,3.25,3.57142857142859
14858,1.2142857142857142,1.4444444444444444,1.41171,1,4.153846153846154,4,3.6,2,4,3.42857142857141
14860,0.21428571428571427,1.125,1.6611909090909092,1,4.923076923076923,4,3.8,3.25,4,3.28571428571427
14861,1.1333333333333333,2.111111111111111,1.510320909090909,1.5,5.166666666666667,4,3,3.75,3.5,3.14285714285714
14862,,,,,,,,,,
14863,1.1428571428571428,3.125,2.439193,2.75,3.4615384615384617,2.6,1.6,2.75,2.25,2.28571428571427
14864,0.9333333333333333,1.8888888888888888,1.4909941666666666,1.5,4.769230769230769,3.6,3.2,1.5,3.5,3
14865,0.6666666666666666,1.625,2.048073,1.5,5.538461538461538,3.6,3.4,4,3.5,2.57142857142859
14866,1.5714285714285714,1.6666666666666667,1.8961081818181817,1.25,4.461538461538462,3.4,3.2,1,3.75,2.85714285714286
14867,1.4,2.375,2.2493891666666666,2,4.6,2.8,3,2.5,3,2.42857142857141
14868,1.0714285714285714,1.7777777777777777,2.2068854545454544,1,4.461538461538462,4,3.4,2.5,4,3.28571428571427
14869,,,,,,,,,,
14871,,,,,,,,,,
14872,1,2,1.7329118181818182,1.5,4.076923076923077,4,2.6,2.75,3.5,2.71428571428573
14874,0.7857142857142857,1.5,10.356224545454547,1.5,5.153846153846154,3.8,3.8,2,3.5,3
14875,1.2666666666666666,2.25,2.0090308333333335,2,4.3076923076923075,3,3,3,3,3
14877,1.3571428571428572,2.3333333333333335,2.10304,2,4.153846153846154,3,2.6,1.75,3,2.28571428571427
14878,1.2857142857142858,2,1.4590136363636363,2.25,4.615384615384615,3,2.6,2,2.75,3
14879,1.0714285714285714,1.125,1.6505491666666665,1.5,4.461538461538462,3.6,3.8,3,3.5,3.71428571428573
14882,0.7857142857142857,1.5,0.9265063636363636,1.25,5.076923076923077,3.8,3.8,2.75,3.75,3.71428571428573
14884,1.5714285714285714,1.6666666666666667,1.5884336363636364,1.25,3.8461538461538463,4,3.6,2,3.75,3.28571428571427
14885,1.5,2,1.3628441666666666,1.75,4.461538461538462,3,2.8,2.5,3.25,3
14886,0.9333333333333333,1.125,1.2370216666666667,2.25,4.538461538461538,3.6,4,2.5,2.75,3.85714285714286
14887,1,2.25,2.07658,2,3.3846153846153846,3,2.4,2.5,3,2.57142857142859
14888,1.9166666666666667,1.6666666666666667,2.1310350000000002,1.25,3.6153846153846154,2.8,3.4,1.5,3.75,2.85714285714286
14889,1.5,1.5555555555555556,1.3995581818181817,2,4.769230769230769,4,4,2.75,3,3.57142857142859
14891,,,,,,,,,,
14893,0.7333333333333333,1.75,2.095175,1.75,4.923076923076923,4,3.4,2,3.25,2.42857142857141
14894,0.8,2.2222222222222223,2.4498536363636365,1.5,4.6923076923076925,3.8,3,2.25,3.5,2.71428571428573
14895,,,,,,,,,,
14896,1.6,1.6666666666666667,1.552839090909091,1,5.3076923076923075,4,3.4,1.75,4,3.42857142857141
14898,0.7857142857142857,1,1.707791,1.25,4.6923076923076925,4,4,2.25,3.75,3.14285714285714
14899,0.8571428571428571,1.7777777777777777,1.3489175,1.25,5.3076923076923075,3.8,3.4,1.5,3.75,3
14900,1.1428571428571428,2.2222222222222223,2.1618766666666667,1,5,4,2.8,1.75,4,2.28571428571427
14901,0.9333333333333333,2.2222222222222223,1.6982825,2,4,3.6,2.6,2.5,3,3.57142857142859
14902,1.4,3,1.5927583333333333,1,3.076923076923077,2.6,1.8,3.5,4,3
14904,1.5,1.5555555555555556,5.26661,1.5,4.230769230769231,4,3.8,2.25,3.5,3.14285714285714
14905,0.4666666666666667,1,0.842915,1.25,4.615384615384615,4,4,3.5,3.75,4
14907,1.3333333333333333,2.7142857142857144,10.041855,2,3.923076923076923,3,2.6,3.25,3,3.14285714285714
14908,0.8571428571428571,1.8888888888888888,1.397992,2.25,4.6923076923076925,2.8,2.6,2,2.75,3.28571428571427
14910,0.42857142857142855,1.25,1.5041191666666667,1.25,5.384615384615385,4,3.8,2,3.75,3.42857142857141
14911,1.8666666666666667,1.75,1.5450254545454545,2,3.6153846153846154,3.4,3.2,2.75,3,2.85714285714286
14912,,,,,,,,,,
14913,1,1.7142857142857142,1.2463225,1.5,4.333333333333333,3.75,3.2,3.5,3.5,3
14914,,,,,,,,,,
14915,1.6428571428571428,3.125,3.060378,2.25,3.769230769230769,2,2,2,2.75,1.85714285714286
14917,2.230769230769231,1.75,1.7748536363636365,2.25,4.615384615384615,3.4,3,2,2.75,2.42857142857141
14918,0.6,2.5,2.327369090909091,1.25,4.384615384615385,3.8,2.4,3.5,3.75,2.85714285714286
14919,0.7142857142857143,1.75,1.276270909090909,2,4.923076923076923,4,3.4,2.5,3,3.28571428571427
14920,0.9285714285714286,1.25,0.8226409090909091,2.5,5.230769230769231,3.8,4,1.75,2.5,4
14921,1.4,1.625,2.548633333333333,2.25,4.615384615384615,2.4,3.4,2.25,2.75,2.71428571428573
14922,0.7333333333333333,3.125,2.413519090909091,2.5,3.8461538461538463,1.4,1.6,1.75,2.5,2.28571428571427
14924,1.1428571428571428,1.4444444444444444,2.25,1.5,4.846153846153846,3.6,4,2,3.5,2.85714285714286
14925,1.9333333333333333,2,2.1142845454545456,2.25,4.461538461538462,3,2.6,1.75,2.75,2.66666666666667
14926,1.5,1.125,1.805225,1.75,4.461538461538462,2.8,3.8,1.5,3.25,3.28571428571427
14927,0.5714285714285714,2,1.8985566666666667,1,5.076923076923077,4,2.8,2.25,4,2.85714285714286
14928,,,,,,,,,,
14929,1.5,1.125,1.3239963636363636,1,4.615384615384615,4,4,1.5,4,3.42857142857141
14930,1.6,2.625,1.4796627272727272,2,3.769230769230769,3,2.4,2,3,2.85714285714286
